	comment
4096	['понять', 'очередной', 'больной', 'который', 'везде', 'бандеровец', 'мерещиться', 'смотреть', 'читать', 'договор', 'плиз', 'показать', 'мочь', 'прочесть']
4097	['прислать']
4098	['бандеровец', 'мочь', 'курс']
4099	['человек', 'пособник', 'враг']
4100	['борьба', 'религия', 'гнусный', 'борьба']
4101	['зеленский', 'это', 'борьба', 'война', 'нагибать']
4102	['россия', 'хиджаб', 'пускать', 'школа', 'учебный', 'заведение', 'это', 'борьба']
4103	['дедушка', 'ленин', 'махать', 'ручка', 'мавзолей']
4104	['европа', 'русский', 'сарафан', 'пускать', 'школа', 'форма', 'форма', 'пускать', 'веровать', 'благо', 'джинс', 'кружевной', 'бодить', 'вомущённый']
4105	['ребёнок', 'ходить', 'светский', 'школа', 'правило', 'равный', 'нравиться', 'водить', 'ребёнок', 'религиозный', 'исламский', 'школа', 'проблема']
4106	['гость', 'ходить', 'шорты', 'дом']
4107	['бошка', 'отрезать', 'это', 'борьба']
4108	['гость', 'дом', 'шорты', 'ходить']
4109	['задать', 'вопрос', 'мочь', 'ответить']
4110	[]
4111	['монах', 'уйти', 'бандеровец', 'поляк', 'разграбить', 'лавр']
4112	['это', 'скот', 'святой']
4113	['киев', 'вода', 'вроде', 'уйти', 'говорить']
4114	['сказать', 'уйти', 'знать', 'иютосно', 'идти', 'война', 'православный', 'мир', 'католик', 'президент', 'украина', 'вообще', 'еврей', 'фиолетовый', 'вера', 'христианин', 'возможно', 'небыть', 'иудей', 'говорить', 'среди', 'достойный', 'человек', 'сожаление', 'иуда']
4115	['ведать', 'творить', 'монах', 'помешать']
4116	['сожаление', 'ведают…']
4117	['господь', 'всё', 'видеть']
4118	['прекрасно', 'всё', 'ведать', 'это', 'открытый', 'служитель', 'сатана']
4119	['это', 'просто', 'кошмар']
4120	['украина', 'стать', 'одержимый', 'сатана', 'несколько', 'причина', 'всу', 'шерстить', 'церковь', 'находить', 'библия', 'русский', 'язык', 'сжигать', 'камера', 'вместе', 'икона', 'всу', 'церковь', 'прихожанин', 'заставлять', 'петь', 'гимн', 'украина', 'вместо', 'молитва', 'великий', 'праздник', 'рождество', 'зеленский', 'лишить', 'гражданство', 'священник', 'украинский', 'православный', 'церковь', 'всу', 'долгий', 'время', 'шерстить', 'разорять', 'православный', 'церковь', 'разбивать', 'икона', 'прочее', 'всу', 'захватить', 'главный', 'храм', 'киево', 'печорский', 'лавр', 'выгнать', 'оттуда', 'священник', 'поставить', 'нацист', 'украинский', 'телевидение', 'наступление', 'православный', 'рождество', 'отметить', 'сатанинский', 'пляска', 'ведьма', 'рог', 'перевернуть', 'руно', 'альгиз', 'лицо', 'который', 'нацистский', 'мистицизм', 'называть', 'руно', 'смерть', 'аккомпанировать', 'черта', 'рог', 'бесовский', 'вид', 'петь', 'прославить', 'украинский', 'щедрик', 'заканчиваться', 'это', 'бесовский', 'действо', 'лозунг', 'побеждать', 'сильный', 'дух', 'рождество', 'нацик', 'кататься', 'трамплин', 'деревянный', 'крест']
4121	['монах', 'сопля', 'жевать', 'начать', '😜']
4122	['говорить']
4123	[]
4124	['мешать', 'святой', 'сие', 'равно', 'прийтись', 'отвечать']
4125	['всё', 'логично', 'порча', 'культурный', 'ценность', 'поп', 'маськовский', 'отвечать', '🧐']
4126	['всу', 'ответить', 'камера', 'сжигать', 'библия', 'русский', 'язык', 'который', 'находить', 'церковь', 'ответить', 'прихожанин', 'заставлять', 'петь', 'гимн', 'украина', 'вместо', 'молитва', 'ответить', 'разрушать', 'церковь', 'ваш', 'бес', 'богохульство', 'совершить', 'ответить']
4127	['библия', 'старый', 'церковный', 'контрофакт', 'огонь', '🧐']
4128	['перепуг']
4129	['закон', '🧐']
4130	['парламент', 'швеция', 'проголосовать', 'членство', 'страна', 'нато']
4131	['султан', 'решать', 'смешной', 'гендерно', 'нейтральный', 'парламент']
4132	['впечатление', 'скопом', 'собираться', 'убиться', 'сказать', 'энто', 'виноватый', 'земля', 'сырой', 'лежать', 'винить', 'новый', 'стадо']
